market_id,location_id,district_code,state_name,district_name,population,male,female,literate,workers,households,households_with_internet,households_with_electric_lighting,urban_households,rural_households,households_with_computer,lpg_or_png_households,state_key,district_key,latitude,longitude,literacy_rate,worker_participation_rate,internet_penetration,computer_penetration,lpg_adoption_rate,urban_household_ratio,population_normalized,DSS,market_tier
82,82,82,HARYANA,Rohtak,1061204,568479,492725,747582,345967,306942,8482,193120,131739,175203,27225,94633,HARYANA,ROHTAK,30.09569692898551,75.20762130434782,0.6949720498257523,0.16486455655481802,0.1521925359371835,0.2852866048743235,0.4170001293419767,0.4291983501769064,0.095293727624251,28.44161723928108,High Potential
83,83,83,HARYANA,Jhajjar,958405,514667,443738,676091,326534,290144,5034,168558,78328,211816,19241,70149,HARYANA,JHAJJAR,29.162399802173912,76.17846082826087,0.6965857288454751,0.20064289841174465,0.09228001305229015,0.19977422579678106,0.3253841823780859,0.26996250137862576,0.08599245540050872,22.442367172420248,Medium Potential
84,84,84,HARYANA,Mahendragarh,922088,486665,435423,630255,338584,267942,2624,135455,44216,223726,13908,45359,HARYANA,MAHENDRAGARH,28.17839799,76.191975355,0.6600224931589136,0.26514493341305256,0.04825485511379721,0.14472542252585835,0.225574900831743,0.1650207880810026,0.08270648663281983,18.441868828157514,Medium Potential
85,85,85,HARYANA,Rewari,900332,474335,425997,636947,337727,268754,5121,152651,69305,199449,18092,62667,HARYANA,REWARI,28.24513593,76.57880628333334,0.6999617364199742,0.28443468147148343,0.10221075572920213,0.20360517562815583,0.3135466672376597,0.2578752316244595,0.08073799979442903,23.543600926311875,Medium Potential
86,86,86,HARYANA,Gurgaon,1514432,816690,697742,1111116,544716,523691,67087,305751,381988,141703,102343,238359,HARYANA,GURGAON,,,0.7436993164168662,0.24685795130685517,0.7375191150721161,0.6930496667171084,0.6191937022651002,0.7294148648726062,0.1363018795267235,55.85358583791439,Very High Potential
87,87,87,HARYANA,Mewat,1089263,571162,518101,454897,289964,223635,935,96309,36237,187398,10499,15593,HARYANA,MEWAT,,,0.21661166655430725,0.01920958240806292,0.015558661675550537,0.12577653667357752,0.08848502793705626,0.16203635388020662,0.09783251104943981,9.361260666755882,Low Potential
88,88,88,HARYANA,Faridabad,1809733,966110,843623,1272739,579229,470681,43437,333171,382981,87700,82673,258422,HARYANA,FARIDABAD,28.883013289230767,77.21778565384615,0.6929851937803206,0.15037392019747964,0.5288439026265679,0.617476010273674,0.7484696151349448,0.8136742294675162,0.16302076773520144,51.94271779911893,Very High Potential
89,89,89,HARYANA,Palwal,1042708,554497,488211,599796,309563,249159,4283,132606,63090,186069,16736,46498,HARYANA,PALWAL,28.27045277846154,75.97036938615385,0.4794502322956579,0.09392645617259199,0.09134683174826069,0.20303932067561398,0.24944157300386333,0.2532118045103729,0.0936202061790002,18.25501758211613,Medium Potential
90,90,90,NCT OF DELHI,North West,3656539,1960922,1695617,2707855,1188545,1026867,114044,720900,959275,67592,188876,625662,DELHI,NORTH WEST,28.7093922,77.11553028139535,0.7551500875790833,0.1625091661393182,0.63822290171646,0.6491435831731132,0.8314351103333237,0.9341764804984481,0.3301201106319281,61.16634297532707,Very High Potential
91,91,91,NCT OF DELHI,North,887978,475002,412976,681517,296446,301071,21418,174310,296559,4512,40543,161067,DELHI,NORTH,29.824887113636365,76.0630050659091,0.8000795002076093,0.18393286639932183,0.405649710903872,0.4608985679289847,0.7291120733783849,0.9850135017985792,0.0796202076266831,51.390405057821795,Very High Potential
92,92,92,NCT OF DELHI,North East,2241624,1188425,1053199,1611588,661386,487581,30390,391951,482255,5326,69417,356769,DELHI,NORTH EAST,28.6810445,77.2798663090909,0.7191060094754573,0.08945539372548506,0.3543164738550278,0.49034588295530984,1.0,0.9890766867453817,0.202098343995518,52.58426250438081,Very High Potential
93,93,93,NCT OF DELHI,East,1709346,907500,801846,1352998,579692,462218,80037,352758,461132,1086,127465,327253,DELHI,EAST,28.63958824761905,77.29615073333333,0.8401640164147304,0.19680795256663697,1.0,1.0,0.9673575927794943,0.9976504593070802,0.15393773371030997,73.66966827246377,Very High Potential
94,94,94,NCT OF DELHI,New Delhi,142004,77942,64062,114179,59541,52664,7366,30023,52664,0,11948,26681,DELHI,NEW DELHI,30.31864660238095,75.40154562738095,0.8610516622506683,0.3920161134199399,0.8060527185456221,0.8131905716602411,0.690071476924863,1.0,0.012124344380601629,66.33615750501846,Very High Potential
95,95,95,NCT OF DELHI,Central,582320,307821,274499,442360,207374,194897,19724,113399,194897,0,30627,101826,DELHI,CENTRAL,29.730878453846152,75.97005965641026,0.7870016759222145,0.23817282260629247,0.5807916516686236,0.5467920970899669,0.711873446896275,1.0,0.05196421617380302,56.58839387185874,Very High Potential
96,96,96,NCT OF DELHI,West,2543243,1356240,1187003,1961179,874320,701512,109666,520282,699703,1809,171002,475985,DELHI,WEST,28.598688618421054,76.90177187500001,0.8061498202586035,0.20813339110921736,0.9019476914563784,0.8777189639031932,0.9267478935664539,0.9974212843116013,0.22938888599352308,70.98932297306905,Very High Potential
97,97,97,NCT OF DELHI,South West,2292958,1246046,1046912,1787689,795352,647682,94853,457784,606503,41179,156635,423855,DELHI,SOUTH WEST,28.053205939999998,77.166387494,0.8203415232738052,0.21564775421527427,0.8443992438629533,0.8703732378443725,0.8935711129526154,0.9364209596684794,0.20674305365547174,67.9289400640078,Very High Potential
98,98,98,NCT OF DELHI,South,2731929,1467428,1264501,2078402,924393,731063,111453,549402,728145,2918,176435,504898,DELHI,SOUTH,30.099811670967743,75.64795442419354,0.7888874549663369,0.19494630579567307,0.879374199622249,0.8684667436866629,0.9434397306012957,0.996008551930545,0.2464612296039574,70.42281848656363,Very High Potential
99,99,99,RAJASTHAN,Ganganagar,1969168,1043340,925828,1193343,912672,562594,6295,283142,164897,397697,24901,88543,RAJASTHAN,GANGANAGAR,29.43433104841772,73.68498034873419,0.5307883608356359,0.499628858924532,0.05638821546665038,0.11551458030875364,0.209184991000288,0.29310124174804564,0.17744647554356874,24.91983069351975,Medium Potential
100,100,100,RAJASTHAN,Hanumangarh,1774692,931184,843508,1034136,835260,497753,3360,243163,108694,389059,16217,55515,RAJASTHAN,HANUMANGARH,29.298086672457625,74.62045220508475,0.4919306479832381,0.5170886082980083,0.03052774062384167,0.07088809384672334,0.1460492877340919,0.21836935186729162,0.1598502516796741,21.44253935867604,Medium Potential
101,101,101,RAJASTHAN,Bikaner,2363937,1240801,1123136,1278801,986208,531933,7607,220793,196179,335754,29531,108812,RAJASTHAN,BIKANER,28.06089657181467,73.40199453590733,0.4223052842972424,0.3868967223359433,0.07451500637763553,0.15851622612059676,0.2741435720658009,0.3688039659130003,0.21316524648973087,25.910700034889416,Medium Potential
102,102,102,RAJASTHAN,Churu,2039547,1051446,988101,1149269,902829,493893,2577,231696,148996,344897,15259,74197,RAJASTHAN,CHURU,28.320208996521743,74.67225177130435,0.45987729545235817,0.4489286615009128,0.021598976930943092,0.06445022873793427,0.19933357744579772,0.3016766789567781,0.183814380268661,22.52139932663806,Medium Potential
103,103,103,RAJASTHAN,Jhunjhunun,2137045,1095896,1041149,1370360,894649,650809,4828,297559,150357,500452,24178,131987,RAJASTHAN,JHUNJHUNUN,,,0.5895343435752669,0.3904267562092102,0.034420137829732314,0.08834905209380717,0.2717269260272266,0.23103091690495983,0.19263601704791397,22.359445480778106,Medium Potential
104,104,104,RAJASTHAN,Alwar,3674179,1939026,1735153,2182476,1708542,995261,9750,485723,212967,782294,45770,123478,RAJASTHAN,ALWAR,27.512556946153843,76.49416763679834,0.5107597257093033,0.5033602335533219,0.04827385365908172,0.12211225303738854,0.16330882714238468,0.2139810562254524,0.33171618104143413,24.90942518956848,Medium Potential
105,105,105,RAJASTHAN,Bharatpur,2548462,1355726,1192736,1480869,1071154,609134,4179,288723,129697,479437,26106,61113,RAJASTHAN,BHARATPUR,27.304968607960202,77.47131658955225,0.4892131608925538,0.39450709115827054,0.031169887613520637,0.11015249763935325,0.130622706168347,0.2129203098168876,0.22986110206309293,20.795719154670174,Medium Potential
106,106,106,RAJASTHAN,Dhaulpur,1206516,653647,552869,683098,523212,273296,1330,96086,58626,214670,9504,24561,RAJASTHAN,DHAULPUR,,,0.464349474035825,0.4269963203609445,0.0195528681461268,0.07927445928620544,0.11622257199839475,0.2145146654177156,0.10844158382301208,18.61837526229969,Medium Potential
107,107,107,RAJASTHAN,Karauli,1458248,783639,674609,805849,628726,364355,1059,132079,59308,305047,13045,28296,RAJASTHAN,KARAULI,26.910563662295083,75.89033348264462,0.44173695701215915,0.42089942770940547,0.008134095541968284,0.08320012769260754,0.09941144431163854,0.16277531528317163,0.13121834098433752,17.202962056075677,Low Potential
108,108,108,RAJASTHAN,Sawai Madhopur,1335551,704031,631520,741748,578068,353321,1887,140947,71264,282057,14310,40116,RAJASTHAN,SAWAI MADHOPUR,26.84098772816901,76.14193613601896,0.44636092805077027,0.424989307418035,0.022315693319793956,0.10115069388004008,0.14881499245998764,0.2016976064258847,0.12011669410025783,18.877796920065787,Medium Potential
109,109,109,RAJASTHAN,Dausa,1634409,857787,776622,938051,684495,420694,1719,195277,59610,361084,14539,35600,RAJASTHAN,DAUSA,27.12620015542857,76.27047292356322,0.47729870225725174,0.39082712336282166,0.015006285161044925,0.07844952359662372,0.10899707024665212,0.14169443823776903,0.14715742031591336,16.9920454859524,Low Potential
110,110,110,RAJASTHAN,Jaipur,6626178,3468507,3157671,4300965,2464893,1732679,76565,990085,977838,754841,182350,570997,RAJASTHAN,JAIPUR,27.09977686217604,75.5094047000495,0.6026191636518381,0.2768351383143872,0.2486392600533795,0.3484942855257305,0.44624172729899203,0.5643503499494136,0.5988135876622672,42.89633229257521,Very High Potential
111,111,111,RAJASTHAN,Sikar,2677333,1374990,1302343,1652117,1006504,705834,5647,339457,178274,527560,28382,131342,RAJASTHAN,SIKAR,27.616648085074626,75.29630807611942,0.5492356515285817,0.2864351207089396,0.03781082499816098,0.10003957748465117,0.2486991156020844,0.25257213452454824,0.24152137359049974,21.691646435883033,Medium Potential
112,112,112,RAJASTHAN,Nagaur,3307743,1696325,1611418,1758624,1425882,842201,4449,347344,166489,675712,35328,97267,RAJASTHAN,NAGAUR,27.06584424218107,74.34994587072164,0.4068069506097977,0.4207103801762161,0.021976828669077,0.10667451767393485,0.15150225221312327,0.19768321338967776,0.2985609850903137,21.154810203613266,Medium Potential
113,113,113,RAJASTHAN,Jodhpur,3687165,1923928,1763237,2031532,1489741,891657,19335,408808,307442,584215,54808,197135,RAJASTHAN,JODHPUR,26.55756866396761,72.80687887611336,0.43900114123239803,0.3548624781586297,0.11753131456076857,0.18125307816814215,0.29690267549621663,0.34479850435761733,0.3328911566841692,28.18732185435681,High Potential
114,114,114,RAJASTHAN,Jaisalmer,669919,361708,308211,308653,288903,189947,754,43141,30830,159117,7416,12431,RAJASTHAN,JAISALMER,26.937352954166666,71.15386527777778,0.2885086926183515,0.42114055225831015,0.014327122990662286,0.09557671923135375,0.0825908385334751,0.16230843340510773,0.05989018963198453,15.026006810589509,Low Potential
115,115,115,RAJASTHAN,Barmer,2603751,1369022,1234729,1188322,1202482,598805,2766,126494,55980,542825,37730,39580,RAJASTHAN,BARMER,25.647795757528957,71.84020467335907,0.28126554207226057,0.49560045566498345,0.018112023587297233,0.18714148312946158,0.0834909993378639,0.093486193335059,0.23486366084263832,18.201589682481774,Medium Potential
116,116,116,RAJASTHAN,Jalor,1828730,936634,892096,829582,896644,467418,1585,161845,48202,419216,12794,39745,RAJASTHAN,JALOR,,,0.27667920537833773,0.5649627127095432,0.010956513441849221,0.050987703750969816,0.10956007318039175,0.10312397040764369,0.16473961975160656,17.055096897585624,Low Potential
117,117,117,RAJASTHAN,Sirohi,1036346,534231,502115,476806,419829,308174,2146,134089,69639,238535,10297,47182,RAJASTHAN,SIROHI,24.747689370285713,72.77421101028571,0.2874280123357847,0.35747008804649416,0.03177017960220015,0.07406880324848217,0.20328941415770696,0.2259729892852739,0.09304457126146745,17.09449704957661,Low Potential
118,118,118,RAJASTHAN,Pali,2037573,1025422,1012151,1085693,842327,652717,4043,326793,139808,512909,19270,94821,RAJASTHAN,PALI,25.83098033153846,72.75039833269231,0.408753923962296,0.3776633875862915,0.027287233460885914,0.059206108772191006,0.192507177203172,0.2141939002661184,0.183635772389502,19.134222238676653,Medium Potential
119,119,119,RAJASTHAN,Ajmer,2583052,1324085,1258967,1526673,1053722,684254,13499,393498,274919,409335,41732,171799,RAJASTHAN,AJMER,26.213473652722065,75.0142859426934,0.5058081985645031,0.36436607013787803,0.10613421014232903,0.17942481176702044,0.33819224085453353,0.4017791638777413,0.23299081155656315,28.68069908688066,High Potential
120,120,120,RAJASTHAN,Tonk,1421326,728136,693190,749659,649161,380666,1908,158264,81755,298911,12482,32359,RAJASTHAN,TONK,26.15826074953271,75.25945173691589,0.39974857827041393,0.48318648392015107,0.020401986145311565,0.07168843660149915,0.1095260919647006,0.21476832708988983,0.12787763170657204,19.130790353471184,Medium Potential
121,121,121,RAJASTHAN,Bundi,1110906,577160,533746,585044,526091,303288,1392,136969,63452,239836,7705,33406,RAJASTHAN,BUNDI,25.81539783028571,75.33273707371428,0.3984152336321349,0.5241961581601161,0.01794014310078663,0.04347362769210223,0.14414210557128965,0.209213684682546,0.09979077362727087,19.132383178592544,Medium Potential
122,122,122,RAJASTHAN,Bhilwara,2408523,1220736,1187787,1256126,1148165,675880,6207,373644,145865,530015,24014,93768,RAJASTHAN,BHILWARA,25.60414777235142,73.5374766248062,0.3899050758367501,0.5318424047475977,0.044703515049335,0.0821570453313567,0.18350676674204847,0.21581493756288098,0.2171993958819212,22.375898160855492,Medium Potential
123,123,123,RAJASTHAN,Rajsamand,1156597,581339,575258,619139,550831,365676,1989,193276,61054,304622,9222,36073,RAJASTHAN,RAJSAMAND,25.183920978301888,73.88735616698114,0.4128806047736932,0.5307277562267291,0.022889476246597838,0.04276358032951732,0.1283091177878811,0.16696201008543082,0.10392490362051018,18.453676180800986,Medium Potential
124,124,124,RAJASTHAN,Dungarpur,1388552,696532,692020,681591,641515,354363,1477,141275,31547,322816,11742,26351,RAJASTHAN,DUNGARPUR,23.74104013605442,73.68658564693878,0.3387596300086611,0.49602920295524855,0.015483639485001473,0.07300887278323512,0.09486903339685868,0.0890245313421548,0.12491223422351355,15.812419350955379,Low Potential
125,125,125,RAJASTHAN,Banswara,1797485,907754,889731,829343,916574,429844,2324,120603,39407,390437,15062,34189,RAJASTHAN,BANSWARA,23.508345956179777,74.32715238277153,0.28960760254808854,0.6127189391709632,0.022699385966112734,0.08028743285735412,0.1019968303730658,0.09167744577102392,0.16191256646674165,18.071472674725356,Medium Potential
126,126,126,RAJASTHAN,Chittaurgarh,1544338,783171,761167,821825,802755,455653,4941,268172,88873,366780,16560,59190,RAJASTHAN,CHITTAURGARH,,,0.40761527416681215,0.6367911633934814,0.054375592478137696,0.08526495092848019,0.17134399368054706,0.19504535249411284,0.13900777984796434,22.608568590074878,Medium Potential
127,127,127,RAJASTHAN,Kota,1951014,1021161,929853,1298345,748811,515189,12843,339899,311735,203454,36297,165563,RAJASTHAN,KOTA,25.150960123809522,76.00128688677249,0.6299437171840496,0.30560220233015756,0.13643257482007473,0.21558524167132642,0.4349754384619683,0.6050886179635047,0.17580389832054305,34.20976341288067,High Potential
128,128,128,RAJASTHAN,Baran,1222755,633945,588810,693307,552583,318988,1363,161310,69804,249184,9491,32685,RAJASTHAN,BARAN,25.010292623232324,76.61639611565657,0.4657336430295756,0.47146629493933523,0.016094456278147002,0.06008759313706435,0.13356521008547326,0.21882954844696353,0.10991089149761349,19.284252656797698,Medium Potential
129,129,129,RAJASTHAN,Jhalawar,1411129,725143,685986,739792,685950,362387,1750,220428,63763,298624,9403,38909,RAJASTHAN,JHALAWAR,24.415629488750003,76.14037508791667,0.3944438626562428,0.5547115456005526,0.01933482454592348,0.04554629021064353,0.1403176747833795,0.175952779763071,0.12695500529128104,19.254880759798795,Medium Potential
130,130,130,RAJASTHAN,Udaipur,3068420,1566801,1501619,1582629,1365783,848218,14211,357846,182769,665449,48517,128320,RAJASTHAN,UDAIPUR,24.505810589261742,75.02895875033558,0.38030948777430446,0.45489010571632205,0.08880745900036906,0.1649437309054151,0.2007834490369059,0.21547408802925663,0.27690699650674117,23.969331371541543,Medium Potential
131,131,131,RAJASTHAN,Pratapgarh,867848,437744,430104,401515,481294,234082,716,71612,24269,209813,5961,17984,RAJASTHAN,PRATAPGARH,24.20075195120482,74.70601982530121,0.29171739184120987,0.7214836053104757,0.00902109071987195,0.043704922184432705,0.09826480613941234,0.10367734383677514,0.07779884156413452,18.025509069054692,Medium Potential
132,132,132,UTTAR PRADESH,Saharanpur,3466382,1834106,1632276,2077108,1037344,889238,9699,404499,284156,605082,38816,149035,UTTAR PRADESH,SAHARANPUR,29.91126810241546,77.54309322173913,0.5194502764016464,0.09970946044600326,0.05474444674528997,0.11318330941436142,0.22325051146367395,0.3195499967387808,0.312914670673853,21.497279120513575,Medium Potential
133,133,133,UTTAR PRADESH,Muzaffarnagar,4143512,2193434,1950078,2417339,1291644,969850,10077,368153,296104,673746,56149,147785,UTTAR PRADESH,MUZAFFARNAGAR,29.624950603603605,77.24373988603604,0.49308209223202243,0.1300729573172844,0.05173349438525398,0.16760199907374312,0.20229445930024326,0.3053090684126411,0.37418151627412743,22.657785888420428,Medium Potential
134,134,134,UTTAR PRADESH,Bijnor,3682713,1921215,1761498,2135393,1088036,908523,7303,268353,224648,683875,37341,128042,UTTAR PRADESH,BIJNOR,28.170067959677418,78.4092214048387,0.4871435167462284,0.09042083767888964,0.038031373946003144,0.10344058863294112,0.18653541709552712,0.24726726786223358,0.33248833891415097,19.044045125740272,Medium Potential
135,135,135,UTTAR PRADESH,Moradabad,4772006,2503186,2268820,2263848,1417811,1047916,11690,281758,355518,692398,61846,179473,UTTAR PRADESH,MORADABAD,29.471532011904763,77.53343438095237,0.31130536756870947,0.09447772104892549,0.05619149356122824,0.1718946571675111,0.2283011734743746,0.3392619255741872,0.4310477677453352,22.618656452912838,Medium Potential
